Name,Type,Level,Race,Attribute,ATK,DEF,Total
Empress Judge,Fusion Monster,6.0,Warrior,EARTH,2100.0,1700.0,
Karbonala Warrior,Fusion Monster,4.0,Warrior,EARTH,1500.0,1200.0,
Rescue Warrior,Effect Monster,4.0,Warrior,EARTH,1600.0,1700.0,
Amazoness Queen,Effect Monster,6.0,Warrior,EARTH,2400.0,1800.0,
M-X-Saber Invoker,XYZ Monster,3.0,Warrior,EARTH,1600.0,500.0,
Elemental HERO Wild Wingman,Fusion Monster,8.0,Warrior,EARTH,1900.0,2300.0,
Toon Buster Blader,Toon Monster,7.0,Warrior,EARTH,2600.0,2300.0,
Samsara Kaiser,Effect Monster,2.0,Warrior,EARTH,200.0,100.0,
Heroic Challenger - Night Watchman,Effect Monster,4.0,Warrior,EARTH,1200.0,300.0,
Samurai Sword Baron,Effect Monster,4.0,Warrior,EARTH,1600.0,1200.0,
BOXer,Effect Monster,4.0,Warrior,EARTH,1800.0,1000.0,
Bull Blader,Effect Monster,4.0,Warrior,EARTH,1600.0,1200.0,
Monster Egg,Normal Monster,3.0,Warrior,EARTH,600.0,900.0,
Goyo Guardian,Synchro Monster,6.0,Warrior,EARTH,2800.0,2000.0,
Dododo Witch,Effect Monster,4.0,Warrior,EARTH,1200.0,1600.0,
Armed Ninja,Flip Effect Monster,1.0,Warrior,EARTH,300.0,300.0,
Junk Anchor,Tuner Monster,2.0,Warrior,EARTH,0.0,0.0,
Gagaga Caesar,Effect Monster,3.0,Warrior,EARTH,1800.0,600.0,
Swordsman of Landstar,Normal Monster,3.0,Warrior,EARTH,500.0,1200.0,
U.A. Goalkeeper,Effect Monster,6.0,Warrior,EARTH,1000.0,2800.0,
Cyber Blader,Fusion Monster,7.0,Warrior,EARTH,2100.0,800.0,
Attack Gainer,Tuner Monster,1.0,Warrior,EARTH,0.0,0.0,
Millennium Shield,Normal Monster,5.0,Warrior,EARTH,0.0,3000.0,
Puppet King,Effect Monster,7.0,Warrior,EARTH,2800.0,2600.0,
Kojikocy,Normal Monster,4.0,Warrior,EARTH,1500.0,1200.0,
Mystic Swordsman LV4,Effect Monster,4.0,Warrior,EARTH,1900.0,1600.0,
Heroic Champion - Kusanagi,XYZ Monster,4.0,Warrior,EARTH,2500.0,2400.0,
Maximum Six,Effect Monster,6.0,Warrior,EARTH,1900.0,1600.0,
Invader of the Throne,Flip Effect Monster,4.0,Warrior,EARTH,1350.0,1700.0,
T.G. Power Gladiator,Synchro Monster,5.0,Warrior,EARTH,2300.0,1000.0,
Tune Warrior,Normal Tuner Monster,3.0,Warrior,EARTH,1600.0,200.0,
Elemental HERO Gaia,Fusion Monster,6.0,Warrior,EARTH,2200.0,2600.0,
Exiled Force,Effect Monster,4.0,Warrior,EARTH,1000.0,1000.0,
Zubaba General,XYZ Monster,4.0,Warrior,EARTH,2000.0,1000.0,
Millennium Shield,Normal Monster,5.0,Warrior,EARTH,0.0,3000.0,
Heroic Challenger - Clasp Sword,Effect Monster,1.0,Warrior,EARTH,300.0,100.0,
Masked HERO Dian,Fusion Monster,8.0,Warrior,EARTH,2800.0,3000.0,
Earth Armor Ninja,Effect Monster,5.0,Warrior,EARTH,1600.0,1200.0,
Grandmaster of the Six Samurai,Effect Monster,5.0,Warrior,EARTH,2100.0,800.0,
Key Man the Key Warrior,Effect Monster,2.0,Warrior,EARTH,1000.0,500.0,
X-Saber Anu Piranha,Normal Monster,4.0,Warrior,EARTH,1800.0,1100.0,
X-Saber Pashuul,Tuner Monster,2.0,Warrior,EARTH,100.0,0.0,
Twin-Shield Defender,Effect Monster,4.0,Warrior,EARTH,700.0,1600.0,
Elemental HERO Bladedge,Effect Monster,7.0,Warrior,EARTH,2600.0,1800.0,
Goblindbergh,Effect Monster,4.0,Warrior,EARTH,1400.0,0.0,
Lord Gaia the Fierce Knight,Effect Monster,7.0,Warrior,EARTH,2300.0,2100.0,
Turret Warrior,Effect Monster,5.0,Warrior,EARTH,1200.0,2000.0,
Doron,Normal Monster,2.0,Warrior,EARTH,900.0,500.0,
Karate Man,Effect Monster,3.0,Warrior,EARTH,1000.0,1000.0,
Assault Mercenary,Effect Monster,4.0,Warrior,EARTH,1800.0,300.0,
Junk Forward,Effect Monster,3.0,Warrior,EARTH,900.0,1500.0,
Amazoness Blowpiper,Effect Monster,3.0,Warrior,EARTH,800.0,1500.0,
Protector of the Throne,Normal Monster,4.0,Warrior,EARTH,800.0,1500.0,
Goyo Emperor,Fusion Monster,10.0,Warrior,EARTH,3300.0,2500.0,
Hero Kid,Effect Monster,2.0,Warrior,EARTH,300.0,600.0,
Backup Warrior,Effect Monster,5.0,Warrior,EARTH,2100.0,0.0,
Gearfried the Iron Knight,Effect Monster,4.0,Warrior,EARTH,1800.0,1600.0,
Gagaga Cowboy,XYZ Monster,4.0,Warrior,EARTH,1500.0,2400.0,
Performapal Dag Daggerman,Pendulum Effect Monster,5.0,Warrior,EARTH,2000.0,600.0,
U.A. Mighty Slugger,Effect Monster,5.0,Warrior,EARTH,2300.0,700.0,
Big Belly Knight,Effect Monster,4.0,Warrior,EARTH,1000.0,1600.0,
T.G. Striker,Tuner Monster,2.0,Warrior,EARTH,800.0,0.0,
Disc Fighter,Effect Monster,4.0,Warrior,EARTH,1000.0,1000.0,
Tatakawa Knight,Effect Monster,4.0,Warrior,EARTH,1500.0,0.0,
Wood Clown,Normal Monster,3.0,Warrior,EARTH,800.0,1200.0,
Little Trooper,Effect Monster,1.0,Warrior,EARTH,900.0,500.0,
Koa'ki Meiru Rooklord,Effect Monster,7.0,Warrior,EARTH,2800.0,2200.0,
Warrior of Tradition,Fusion Monster,6.0,Warrior,EARTH,1900.0,1700.0,
M-Warrior 1,Normal Monster,3.0,Warrior,EARTH,1000.0,500.0,
Judge Man,Normal Monster,6.0,Warrior,EARTH,2200.0,1500.0,
Goyo Defender,Synchro Monster,3.0,Warrior,EARTH,1000.0,1000.0,
Dverg of the Nordic Alfar,Effect Monster,1.0,Warrior,EARTH,100.0,1000.0,
Elemental HERO Terra Firma,Fusion Monster,8.0,Warrior,EARTH,2500.0,2000.0,
Junk Destroyer,Synchro Monster,8.0,Warrior,EARTH,2600.0,2500.0,
Zanki,Normal Monster,5.0,Warrior,EARTH,1500.0,1700.0,
Hard Armor,Normal Monster,3.0,Warrior,EARTH,300.0,1200.0,
"Terratiger, the Empowered Warrior",Effect Monster,4.0,Warrior,EARTH,1800.0,1200.0,
Blade Skater,Normal Monster,4.0,Warrior,EARTH,1400.0,1500.0,
Goyo Chaser,Synchro Monster,5.0,Warrior,EARTH,1900.0,1000.0,
Gaia The Fierce Knight,Normal Monster,7.0,Warrior,EARTH,2300.0,2100.0,
Seven Swords Warrior,Synchro Monster,7.0,Warrior,EARTH,2300.0,1800.0,
SPYRAL Super Agent,Effect Monster,4.0,Warrior,EARTH,1900.0,1200.0,
Gagaga Gardna,Effect Monster,4.0,Warrior,EARTH,1500.0,2000.0,
Ansatsu,Normal Monster,5.0,Warrior,EARTH,1700.0,1200.0,
U.A. Rival Rebounder,Effect Monster,6.0,Warrior,EARTH,2200.0,2300.0,
Zubaba Buster,Effect Monster,3.0,Warrior,EARTH,1800.0,600.0,
Drill Warrior,Synchro Monster,6.0,Warrior,EARTH,2400.0,2000.0,
Mystic Swordsman LV6,Effect Monster,6.0,Warrior,EARTH,2300.0,1700.0,
Throwstone Unit,Effect Monster,4.0,Warrior,EARTH,900.0,2000.0,
Supporter in the Shadows,Normal Monster,3.0,Warrior,EARTH,1000.0,1000.0,
Elemental HERO Rampart Blaster,Fusion Monster,6.0,Warrior,EARTH,2000.0,2500.0,
Fortress Warrior,Effect Monster,2.0,Warrior,EARTH,600.0,1200.0,
Kanan the Swordmistress,Normal Monster,4.0,Warrior,EARTH,1400.0,1400.0,
Warrior of Zera,Normal Monster,4.0,Warrior,EARTH,1600.0,1600.0,
Amazoness Sage,Effect Monster,4.0,Warrior,EARTH,1400.0,700.0,
Heroic Challenger - Assault Halberd,Effect Monster,4.0,Warrior,EARTH,1800.0,200.0,
Armaill,Normal Monster,3.0,Warrior,EARTH,700.0,1300.0,
Axe Raider,Normal Monster,4.0,Warrior,EARTH,1700.0,1150.0,
Heroic Champion - Gandiva,XYZ Monster,4.0,Warrior,EARTH,2100.0,1800.0,
Marmiting Captain,Effect Monster,3.0,Warrior,EARTH,1200.0,400.0,
Blade Bounzer,Effect Monster,4.0,Warrior,EARTH,1800.0,1400.0,
Spirit of the Six Samurai,Union Effect Monster,3.0,Warrior,EARTH,500.0,500.0,
Performance of Sword,Ritual Monster,6.0,Warrior,EARTH,1950.0,1850.0,
Marauding Captain,Effect Monster,3.0,Warrior,EARTH,1200.0,400.0,
Jutte Fighter,Tuner Monster,2.0,Warrior,EARTH,700.0,900.0,
Iron Chain Blaster,Effect Monster,2.0,Warrior,EARTH,1100.0,0.0,
Spell Striker,Effect Monster,3.0,Warrior,EARTH,600.0,200.0,
Elemental HERO Plasma Vice,Fusion Monster,8.0,Warrior,EARTH,2600.0,2300.0,
Hayabusa Knight,Effect Monster,3.0,Warrior,EARTH,1000.0,700.0,
"Buster Blader, the Destruction Swordmaster",Effect Monster,7.0,Warrior,EARTH,2600.0,2300.0,
The Judgement Hand,Normal Monster,3.0,Warrior,EARTH,1400.0,700.0,
Junk Changer,Tuner Monster,3.0,Warrior,EARTH,1500.0,900.0,
Silver Sentinel,Effect Monster,4.0,Warrior,EARTH,1500.0,1300.0,
Super Soldier Soul,Effect Monster,1.0,Warrior,EARTH,0.0,0.0,
Dragon Statue,Normal Monster,3.0,Warrior,EARTH,1100.0,900.0,
Dododo Buster,Effect Monster,6.0,Warrior,EARTH,1900.0,800.0,
Gauntlet Warrior,Effect Monster,3.0,Warrior,EARTH,400.0,1600.0,
Stronghold Guardian,Effect Monster,4.0,Warrior,EARTH,0.0,1500.0,
Amazoness Chain Master,Effect Monster,4.0,Warrior,EARTH,1500.0,1300.0,
Beautiful Beast Trainer,Normal Monster,5.0,Warrior,EARTH,1750.0,1500.0,
Justice Bringer,Effect Monster,4.0,Warrior,EARTH,1700.0,1000.0,
Gillagillancer,Effect Monster,6.0,Warrior,EARTH,2200.0,800.0,
Heroic Challenger - War Hammer,Effect Monster,6.0,Warrior,EARTH,2100.0,1300.0,
Cyber Gymnast,Effect Monster,4.0,Warrior,EARTH,800.0,1800.0,
Beautiful Headhuntress,Normal Monster,4.0,Warrior,EARTH,1600.0,800.0,
Subterror Nemesis Warrior,Effect Monster,4.0,Warrior,EARTH,1800.0,1200.0,
Warrior Dai Grepher,Normal Monster,4.0,Warrior,EARTH,1700.0,1600.0,
Lava Battleguard,Effect Monster,5.0,Warrior,EARTH,1550.0,1800.0,
Mid Shield Gardna,Effect Monster,4.0,Warrior,EARTH,100.0,1800.0,
Madolche Chouxvalier,Effect Monster,4.0,Warrior,EARTH,1700.0,1300.0,
Dododo Swordsman,Effect Monster,8.0,Warrior,EARTH,0.0,3000.0,
Elemental HERO Woodsman,Effect Monster,4.0,Warrior,EARTH,1000.0,2000.0,
Etoile Cyber,Effect Monster,4.0,Warrior,EARTH,1200.0,1600.0,
Dark Grepher,Effect Monster,4.0,Warrior,DARK,1700.0,1600.0,
Vision HERO Trinity,Fusion Monster,8.0,Warrior,DARK,2500.0,2000.0,
The Phantom Knights of Silent Boots,Effect Monster,3.0,Warrior,DARK,200.0,1200.0,
Destiny HERO - Decider,Effect Monster,4.0,Warrior,DARK,1600.0,1000.0,
Destiny HERO - Doom Lord,Effect Monster,3.0,Warrior,DARK,600.0,800.0,
Flower Cardian Pine with Crane,Effect Monster,1.0,Warrior,DARK,2000.0,2000.0,
Dark Scorpion - Cliff the Trap Remover,Effect Monster,3.0,Warrior,DARK,1200.0,1000.0,
Necro Gardna,Effect Monster,3.0,Warrior,DARK,600.0,1300.0,
Destiny HERO - Diamond Dude,Effect Monster,4.0,Warrior,DARK,1400.0,1600.0,
Chthonian Soldier,Effect Monster,4.0,Warrior,DARK,1200.0,1400.0,
D.D. Guide,Effect Monster,4.0,Warrior,DARK,1400.0,1000.0,
Elemental HERO Darkbright,Fusion Monster,6.0,Warrior,DARK,2000.0,1000.0,
The Immortal Bushi,Effect Monster,3.0,Warrior,DARK,1200.0,600.0,
Strike Ninja,Effect Monster,4.0,Warrior,DARK,1700.0,1200.0,
Cross Porter,Effect Monster,2.0,Warrior,DARK,400.0,400.0,
Destiny HERO - Celestial,Effect Monster,4.0,Warrior,DARK,1600.0,1400.0,
Darktellarknight Batlamyus,XYZ Monster,4.0,Warrior,DARK,2600.0,550.0,
Junk Synchron,Tuner Monster,3.0,Warrior,DARK,1300.0,500.0,
"Twilight Ninja Nichirin, the Chunin",Effect Monster,6.0,Warrior,DARK,2300.0,1000.0,
The Fiend Megacyber,Effect Monster,6.0,Warrior,DARK,2200.0,1200.0,
Elemental HERO Shadow Mist,Effect Monster,4.0,Warrior,DARK,1000.0,1500.0,
Blue Mountain Butterspy,Effect Monster,4.0,Warrior,DARK,0.0,1700.0,
Underworld Fighter Balmung,Synchro Monster,4.0,Warrior,DARK,2100.0,800.0,
The Phantom Knights of Fragile Armor,Effect Monster,4.0,Warrior,DARK,1000.0,2000.0,
Dark Scorpion Burglars,Effect Monster,4.0,Warrior,DARK,1000.0,1000.0,
Dark Magician Knight,Effect Monster,7.0,Warrior,DARK,2500.0,2100.0,
Flower Cardian Boardefly,Synchro Monster,6.0,Warrior,DARK,2000.0,2000.0,
Missing Force,Effect Monster,4.0,Warrior,DARK,1500.0,1000.0,
Twilight Ninja Shingetsu,Effect Monster,4.0,Warrior,DARK,1500.0,100.0,
Destiny HERO - Dread Servant,Effect Monster,3.0,Warrior,DARK,400.0,700.0,
Morpho Butterspy,Effect Monster,4.0,Warrior,DARK,1200.0,1600.0,
Dark Scorpion - Gorg the Strong,Effect Monster,5.0,Warrior,DARK,1800.0,1500.0,
Destiny HERO - Departed,Effect Monster,2.0,Warrior,DARK,1000.0,0.0,
Science Soldier,Normal Monster,3.0,Warrior,DARK,800.0,800.0,
Vision HERO Adoration,Fusion Monster,8.0,Warrior,DARK,2800.0,2100.0,
Doppelwarrior,Effect Monster,2.0,Warrior,DARK,800.0,800.0,
Twin-Sword Marauder,Effect Monster,4.0,Warrior,DARK,1600.0,1000.0,
Flower Cardian Cherry Blossom with Curtain,Effect Monster,3.0,Warrior,DARK,2000.0,2000.0,
Skull Stalker,Normal Monster,3.0,Warrior,DARK,900.0,800.0,
Destiny HERO - Defender,Effect Monster,4.0,Warrior,DARK,100.0,2700.0,
Night Papilloperative,XYZ Monster,4.0,Warrior,DARK,2600.0,2000.0,
The Phantom Knights of Break Sword,XYZ Monster,3.0,Warrior,DARK,2000.0,1000.0,
Destiny HERO - Dreadmaster,Effect Monster,8.0,Warrior,DARK,0.0,0.0,
D.D. Survivor,Effect Monster,4.0,Warrior,DARK,1800.0,200.0,
Flower Cardian Willow,Effect Monster,11.0,Warrior,DARK,100.0,100.0,
Flower Cardian Zebra Grass with Moon,Effect Monster,8.0,Warrior,DARK,2000.0,2000.0,
Greenkappa,Flip Effect Monster,3.0,Warrior,DARK,650.0,900.0,
"Gaia, the Polar Knight",Effect Monster,4.0,Warrior,DARK,1600.0,1200.0,
Flower Cardian Lightshower,Synchro Monster,8.0,Warrior,DARK,3000.0,3000.0,
The Phantom Knights of Ragged Gloves,Effect Monster,3.0,Warrior,DARK,1000.0,500.0,
Destiny HERO - Blade Master,Effect Monster,3.0,Warrior,DARK,300.0,600.0,
Dark General Freed,Effect Monster,5.0,Warrior,DARK,2300.0,1700.0,
Swordstalker,Normal Monster,6.0,Warrior,DARK,2000.0,1600.0,
Twilight Rose Knight,Tuner Monster,3.0,Warrior,DARK,1000.0,1000.0,
Destiny HERO - Dynatag,Effect Monster,5.0,Warrior,DARK,1000.0,1000.0,
Envoy of Chaos,Effect Monster,4.0,Warrior,DARK,1500.0,0.0,
Dark Scorpion - Chick the Yellow,Effect Monster,3.0,Warrior,DARK,1000.0,1000.0,
Penumbral Soldier Lady,Effect Monster,6.0,Warrior,DARK,2100.0,1400.0,
Wall Shadow,Effect Monster,7.0,Warrior,DARK,1600.0,3000.0,
Succubus Knight,Normal Monster,5.0,Warrior,DARK,1650.0,1300.0,
Gate Guardian,Effect Monster,11.0,Warrior,DARK,3750.0,3400.0,
Flower Cardian Peony with Butterfly,Tuner Monster,6.0,Warrior,DARK,1000.0,1000.0,
Contrast HERO Chaos,Fusion Monster,9.0,Warrior,DARK,3000.0,2600.0,
Flower Cardian Zebra Grass,Effect Monster,8.0,Warrior,DARK,100.0,100.0,
Destiny HERO - Dasher,Effect Monster,6.0,Warrior,DARK,2100.0,1000.0,
Destiny HERO - Dogma,Effect Monster,8.0,Warrior,DARK,3400.0,2400.0,
Destiny HERO - Malicious,Effect Monster,6.0,Warrior,DARK,800.0,800.0,
Elemental HERO Chaos Neos,Fusion Monster,9.0,Warrior,DARK,3000.0,2500.0,
Colossal Fighter,Synchro Monster,8.0,Warrior,DARK,2800.0,1000.0,
Ghost Gardna,Effect Monster,4.0,Warrior,DARK,0.0,1900.0,
Mataza the Zapper,Effect Monster,3.0,Warrior,DARK,1300.0,800.0,
Armed Samurai - Ben Kei,Effect Monster,4.0,Warrior,DARK,500.0,800.0,
Destiny HERO - Captain Tenacious,Effect Monster,3.0,Warrior,DARK,800.0,800.0,
Kageningen,Normal Monster,2.0,Warrior,DARK,800.0,600.0,
Flower Cardian Paulownia,Effect Monster,12.0,Warrior,DARK,100.0,100.0,
Dark Blade the Captain of the Evil World,Effect Monster,4.0,Warrior,DARK,1800.0,1500.0,
Masked Clown,Normal Monster,2.0,Warrior,DARK,500.0,700.0,
Dark Flare Knight,Fusion Monster,6.0,Warrior,DARK,2200.0,800.0,
Black Luster Soldier - Envoy of the Evening Twilight,Effect Monster,8.0,Warrior,DARK,3000.0,2500.0,
Infernity Dwarf,Effect Monster,2.0,Warrior,DARK,800.0,500.0,
Dragon Horn Hunter,Pendulum Normal Monster,6.0,Warrior,DARK,2300.0,1000.0,
Getsu Fuhma,Effect Monster,4.0,Warrior,DARK,1700.0,1200.0,
Flower Cardian Maple with Deer,Effect Monster,10.0,Warrior,DARK,1000.0,1000.0,
"Twilight Ninja Getsuga, the Shogun",Effect Monster,8.0,Warrior,DARK,2000.0,3000.0,
Don Zaloog,Effect Monster,4.0,Warrior,DARK,1400.0,1500.0,
Phantom Bounzer,Effect Monster,6.0,Warrior,DARK,2400.0,1200.0,
Vengeful Shinobi,Effect Monster,2.0,Warrior,DARK,400.0,800.0,
Infernity Randomizer,Effect Monster,1.0,Warrior,DARK,900.0,0.0,
Destiny HERO - Dark Angel,Effect Monster,1.0,Warrior,DARK,0.0,0.0,
Masked HERO Dark Law,Fusion Monster,6.0,Warrior,DARK,2400.0,1800.0,
Armageddon Knight,Effect Monster,4.0,Warrior,DARK,1400.0,1200.0,
Makyura the Destructor,Effect Monster,4.0,Warrior,DARK,1600.0,1200.0,
Destiny End Dragoon,Fusion Monster,10.0,Warrior,DARK,3000.0,3000.0,
Destiny HERO - Drilldark,Effect Monster,4.0,Warrior,DARK,1600.0,1200.0,
Doggy Diver,Effect Monster,4.0,Warrior,DARK,1000.0,1000.0,
The Six Samurai - Irou,Effect Monster,4.0,Warrior,DARK,1700.0,1200.0,
Masked HERO Anki,Fusion Monster,8.0,Warrior,DARK,2800.0,1200.0,
Flower Cardian Paulownia with Phoenix,Effect Monster,12.0,Warrior,DARK,2000.0,2000.0,
Total Defense Shogun,Effect Monster,6.0,Warrior,DARK,1550.0,2500.0,
Elemental HERO Dark Neos,Fusion Monster,7.0,Warrior,DARK,2500.0,2000.0,
Fiend Sword,Normal Monster,4.0,Warrior,DARK,1400.0,800.0,
Swift Gaia the Fierce Knight,Effect Monster,7.0,Warrior,DARK,2300.0,2100.0,
Flower Cardian Clover with Boar,Effect Monster,7.0,Warrior,DARK,1000.0,1000.0,
Destiny HERO - Double Dude,Effect Monster,6.0,Warrior,DARK,1000.0,1000.0,
Arisen Gaia the Fierce Knight,Effect Monster,7.0,Warrior,DARK,2300.0,2100.0,
Destiny HERO - Disk Commander,Effect Monster,1.0,Warrior,DARK,300.0,300.0,
Evening Twilight Knight,Effect Monster,4.0,Warrior,DARK,500.0,2000.0,
Dark Blade,Normal Monster,4.0,Warrior,DARK,1800.0,1500.0,
Destiny HERO - Dangerous,Fusion Monster,6.0,Warrior,DARK,2000.0,2600.0,
Dark Scorpion - Meanae the Thorn,Effect Monster,4.0,Warrior,DARK,1000.0,1800.0,
Goblin Decoy Squad,Effect Monster,4.0,Warrior,DARK,1000.0,0.0,
Junk Warrior,Synchro Monster,5.0,Warrior,DARK,2300.0,1300.0,
Hungry Burger,Ritual Monster,6.0,Warrior,DARK,2000.0,1850.0,
Legendary Six Samurai - Shi En,Synchro Monster,5.0,Warrior,DARK,2500.0,1400.0,
The Grand Jupiter,Effect Monster,8.0,Warrior,DARK,2500.0,2000.0,
Elemental HERO Escuridao,Fusion Monster,8.0,Warrior,DARK,2500.0,2000.0,
Double Dude Token,Token,,Warrior,,,,
Doppel Token,Token,,Warrior,,,,
Mirage Token,Token,,Warrior,,,,
Waltz Token,Token,,Warrior,,,,
Mist Valley Soldier,Tuner Monster,4.0,Winged Beast,WIND,1700.0,300.0,
Roc from the Valley of Haze,Effect Monster,6.0,Winged Beast,WIND,2400.0,1400.0,
ZW - Eagle Claw,Effect Monster,5.0,Winged Beast,WIND,2000.0,1200.0,
Gladiator Beast Lanista,Effect Monster,4.0,Winged Beast,WIND,1800.0,1200.0,
Gladiator Beast Bestiari,Effect Monster,4.0,Winged Beast,WIND,1500.0,800.0,
Blue-Winged Crown,Normal Monster,4.0,Winged Beast,WIND,1600.0,1200.0,
Rallis the Star Bird,Effect Monster,3.0,Winged Beast,WIND,800.0,800.0,
Raiza the Mega Monarch,Effect Monster,8.0,Winged Beast,WIND,2800.0,1000.0,
Harpie Lady 2,Effect Monster,4.0,Winged Beast,WIND,1300.0,1400.0,
Sonic Shooter,Effect Monster,4.0,Winged Beast,WIND,1300.0,600.0,
Dragunity Dux,Effect Monster,4.0,Winged Beast,WIND,1500.0,1000.0,
Barrier Statue of the Stormwinds,Effect Monster,4.0,Winged Beast,WIND,1000.0,1000.0,
Cheepcheepcheep,Effect Monster,1.0,Winged Beast,WIND,300.0,200.0,
Totem Bird,XYZ Monster,3.0,Winged Beast,WIND,1900.0,1400.0,
Phantom Gryphon,Normal Monster,4.0,Winged Beast,WIND,2000.0,0.0,
Prime Material Falcon,Effect Monster,5.0,Winged Beast,WIND,2200.0,800.0,
Tyhone,Normal Monster,4.0,Winged Beast,WIND,1200.0,1400.0,
Monstrous Bird,Normal Monster,6.0,Winged Beast,WIND,2000.0,1900.0,
Queen Bird,Normal Monster,5.0,Winged Beast,WIND,1200.0,2000.0,
Raiza the Storm Monarch,Effect Monster,6.0,Winged Beast,WIND,2400.0,1000.0,
Harpie Queen,Effect Monster,4.0,Winged Beast,WIND,1900.0,1200.0,
Chrysalis Chicky,Effect Monster,2.0,Winged Beast,WIND,600.0,400.0,
Mist Condor,Effect Monster,4.0,Winged Beast,WIND,1400.0,400.0,
Windrose the Elemental Lord,Effect Monster,8.0,Winged Beast,WIND,2800.0,2200.0,
Gusto Codor,Effect Monster,3.0,Winged Beast,WIND,1000.0,400.0,
Unibird,Effect Monster,2.0,Winged Beast,WIND,100.0,600.0,
Skullbird,Fusion Monster,6.0,Winged Beast,WIND,1900.0,1700.0,
Shield Wing,Effect Monster,2.0,Winged Beast,WIND,0.0,900.0,
Neo-Spacian Air Hummingbird,Effect Monster,3.0,Winged Beast,WIND,800.0,600.0,
Spirit of the Books,Normal Monster,4.0,Winged Beast,WIND,1400.0,1200.0,
Faith Bird,Normal Monster,4.0,Winged Beast,WIND,1500.0,1100.0,
Storm Shooter,Effect Monster,7.0,Winged Beast,WIND,2300.0,500.0,
Mist Valley Apex Avian,Effect Monster,7.0,Winged Beast,WIND,2700.0,2000.0,
Harpie Girl,Normal Monster,2.0,Winged Beast,WIND,500.0,500.0,
Phoenix Beast Gairuda,Effect Monster,6.0,Winged Beast,WIND,2500.0,1200.0,
Mist Bird Clausolas,Synchro Monster,3.0,Winged Beast,WIND,0.0,2300.0,
An Owl of Luck,Flip Effect Monster,2.0,Winged Beast,WIND,300.0,500.0,
Sonic Bird,Effect Monster,4.0,Winged Beast,WIND,1400.0,1000.0,
Vortex the Whirlwind,Synchro Monster,5.0,Winged Beast,WIND,2100.0,700.0,
Cockadoodledoo,Tuner Monster,5.0,Winged Beast,WIND,1600.0,2000.0,
Sky Dragoons of Draconia,Pendulum Normal Monster,5.0,Winged Beast,WIND,2200.0,200.0,
Harpie Dancer,Effect Monster,4.0,Winged Beast,WIND,1200.0,1000.0,
Gusto Griffin,Effect Monster,2.0,Winged Beast,WIND,800.0,300.0,
Kujakujaku,Effect Monster,3.0,Winged Beast,WIND,1200.0,900.0,
Dragunity Legionnaire,Effect Monster,3.0,Winged Beast,WIND,1200.0,800.0,
Harpie Lady 3,Effect Monster,4.0,Winged Beast,WIND,1300.0,1400.0,
Harpie Lady,Normal Monster,4.0,Winged Beast,WIND,1300.0,1400.0,
Tornado Bird,Flip Effect Monster,4.0,Winged Beast,WIND,1100.0,1000.0,
Performapal Parrotrio,Pendulum Effect Monster,3.0,Winged Beast,WIND,500.0,500.0,
Punished Eagle,Fusion Monster,6.0,Winged Beast,WIND,2100.0,1800.0,
Sky Scout,Normal Monster,4.0,Winged Beast,WIND,1800.0,600.0,
Harpie Lady Sisters,Effect Monster,6.0,Winged Beast,WIND,1950.0,2100.0,
T.G. Jet Falcon,Tuner Monster,3.0,Winged Beast,WIND,1400.0,1200.0,
Harpie Harpist,Effect Monster,4.0,Winged Beast,WIND,1700.0,600.0,
Troposphere,Effect Monster,6.0,Winged Beast,WIND,2400.0,2000.0,
Gladiator Beast Equeste,Effect Monster,4.0,Winged Beast,WIND,1600.0,1200.0,
Skull Red Bird,Normal Monster,4.0,Winged Beast,WIND,1550.0,1200.0,
Dark Bat,Normal Monster,3.0,Winged Beast,WIND,1000.0,1000.0,
Swift Birdman Joe,Effect Monster,6.0,Winged Beast,WIND,2300.0,1400.0,
Overlay Owl,Effect Monster,4.0,Winged Beast,WIND,800.0,1600.0,
Heraldic Beast Twin-Headed Eagle,Effect Monster,4.0,Winged Beast,WIND,1200.0,1400.0,
Garum the Storm Vassal,Effect Monster,3.0,Winged Beast,WIND,800.0,1000.0,
Performapal Springoose,Effect Monster,5.0,Winged Beast,WIND,1100.0,2400.0,
Performapal Spikeagle,Effect Monster,2.0,Winged Beast,WIND,900.0,900.0,
Crystal Beast Cobalt Eagle,Effect Monster,4.0,Winged Beast,WIND,1400.0,800.0,
Transforming Sphere,Effect Monster,3.0,Winged Beast,WIND,100.0,100.0,
Garuda the Wind Spirit,Effect Monster,4.0,Winged Beast,WIND,1600.0,1200.0,
Eagle Eye,Effect Monster,3.0,Winged Beast,WIND,1300.0,1200.0,
Wing Eagle,Normal Monster,5.0,Winged Beast,WIND,1800.0,1500.0,
Mavelus,Fusion Monster,4.0,Winged Beast,WIND,1300.0,900.0,
Spiritual Whisper,Effect Monster,4.0,Winged Beast,WIND,200.0,2000.0,
Takuhee,Normal Monster,4.0,Winged Beast,WIND,1450.0,1000.0,
Dragunity Primus Pilus,Effect Monster,5.0,Winged Beast,WIND,2200.0,1600.0,
Mist Valley Baby Roc,Tuner Monster,2.0,Winged Beast,WIND,400.0,600.0,
Gusto Falco,Tuner Monster,2.0,Winged Beast,WIND,600.0,1400.0,
Cyber Harpie Lady,Effect Monster,4.0,Winged Beast,WIND,1800.0,1300.0,
Gusto Gulldo,Tuner Monster,3.0,Winged Beast,WIND,500.0,500.0,
